scientific_name	submitted_ftp	submitted_md5	sample_alias	country	fastq_ftp	fastq_md5	library_layout
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402699/SAMEA4555340.txt_SAMEA4555340	1ded6945e99f40e0d7a28e9c04f9219a	LSASTEC13	Italy	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/001/ERR1737211/ERR1737211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/001/ERR1737211/ERR1737211_2.fastq.gz	6f14185b26ee35c6e618437555c786b2;e371160da4544d677162a24a25d3160f	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402700/SAMEA4555341.txt_SAMEA4555341	f690c28b71b562416772d959e84ffc84	LSASTEC14	Italy	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/002/ERR1737212/ERR1737212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/002/ERR1737212/ERR1737212_2.fastq.gz	ac176d24d811b242e41fea52e27d9148;0a92439c356315f8573b7390fa56ff51	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402701/SAMEA4555342.txt_SAMEA4555342	80d1f6d16fb67951a6f65c2ff849672f	LSASTEC16	Italy	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/003/ERR1737213/ERR1737213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/003/ERR1737213/ERR1737213_2.fastq.gz	9acf00454139e8964457c6e59229bcf1;7eee6f1187a1ce692e27661e4d9a9f77	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402702/SAMEA4555343.txt_SAMEA4555343	9266b256657abe9dd14e940c7376fe0d	LSASTEC17	Italy	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/004/ERR1737214/ERR1737214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/004/ERR1737214/ERR1737214_2.fastq.gz	649f4b3cf46c12ae924b20c48f169280;19724ba3c2b99c8b9162da8a726e53aa	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402703/SAMEA4555344.txt_SAMEA4555344	1ee3761d1740469cd0d341d6f46c6f27	LSASTEC21	Italy	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/005/ERR1737215/ERR1737215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/005/ERR1737215/ERR1737215_2.fastq.gz	928c0313a12c224388998444ecf40feb;1cdb2079e96ab2de7eae47b02ca77d1b	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402704/SAMEA4555345.txt_SAMEA4555345	4bae145c5dd635b7ba73c3230845b928	LSASTEC22	Italy	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/006/ERR1737216/ERR1737216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/006/ERR1737216/ERR1737216_2.fastq.gz	33a3aaf29188dcbd3d767de6f032f453;ea4696243a3779c9c45ee5c9c2ede091	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402705/SAMEA4555346.txt_SAMEA4555346	505d000d89da9d9c2ea83c5f42c692cf	LSASTEC33	Italy	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/007/ERR1737217/ERR1737217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/007/ERR1737217/ERR1737217_2.fastq.gz	bfd9007c14e0612819d8b89b963f3354;c20e7725c259371bbbf99b1cc110a614	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402706/SAMEA4555347.txt_SAMEA4555347	1fb1d250eedf4ca2baf13486e84f34c8	LSASTEC9	Italy	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/008/ERR1737218/ERR1737218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/008/ERR1737218/ERR1737218_2.fastq.gz	8cd4e51f39112a6dc27b368f9d862ce6;1c61dc55df232d5d6061722764fc3f4a	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448657/SAMEA104107449_Ecoli100uploadantibiogram.tsv	32b9d1afa8362c012872a333cd2120e6	M0041-02-16-MC003	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995404/ERR1995404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995404/ERR1995404_2.fastq.gz	497b18db5fd9f3bfe5e9fee5afae2ba9;2be047423b96ddf9513273fdc1dc63cb	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448658/SAMEA104107450_Ecoli100uploadantibiogram.tsv	8dbc161e9d6eddd29ce5f78d0137b429	M0041-02-16-MC004	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995405/ERR1995405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995405/ERR1995405_2.fastq.gz	6386bb7b0948ea3ebfc44bf19556d9dd;448285029d7acfc047faf50a651809e2	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448659/SAMEA104107451_Ecoli100uploadantibiogram.tsv	37c092be510e133127d78e99e18a2907	M0041-02-16-MC005	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995406/ERR1995406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995406/ERR1995406_2.fastq.gz	119b55df583de28102a4e619733ce8ea;166151424cef76c21fa1d576f6dd7e4d	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448660/SAMEA104107452_Ecoli100uploadantibiogram.tsv	963eb5cc62c24689b5214e9d462c930b	M0041-02-16-MC012	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995407/ERR1995407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995407/ERR1995407_2.fastq.gz	5a9d4a26f1dd4c55ae5f3bde0fbee586;b261cd8f55a445dce8b3d98230b8e469	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448661/SAMEA104107453_Ecoli100uploadantibiogram.tsv	58277d6749f6017f1d793473ad6ac2fa	M0041-02-16-MC014	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995408/ERR1995408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995408/ERR1995408_2.fastq.gz	b8dba9fe2cb0035d300ad52d7fc000c9;e58dd4d3402bcde767a7223d2f1e2fa4	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448662/SAMEA104107454_Ecoli100uploadantibiogram.tsv	4a36fdc69846f392af7a94a21bce3913	M0041-02-16-MC016	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995409/ERR1995409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995409/ERR1995409_2.fastq.gz	6db8f3284871f9ebf16c52e868bf1850;ef79e6738a7bfa2cd15fa90b389c6341	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448663/SAMEA104107455_Ecoli100uploadantibiogram.tsv	db60bd141efcfb8434deaa5b98234729	M0041-02-16-MC017	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995410/ERR1995410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995410/ERR1995410_2.fastq.gz	a7bb91a1e23db5a323962220255e4027;17b0b2ee33b204564f880f750a0ceffe	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448664/SAMEA104107456_Ecoli100uploadantibiogram.tsv	ce0be9507019e3f13748954272b7ee6f	M0041-02-16-MC027	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995411/ERR1995411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995411/ERR1995411_2.fastq.gz	0bc52414893403880ee68b2b8c890fa8;1811f95d9be1bdc532eacdff87721dce	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448665/SAMEA104107457_Ecoli100uploadantibiogram.tsv	aaca4922df2eb63fa62b71cd6ea9392f	M0041-02-16-MC031	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995412/ERR1995412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995412/ERR1995412_2.fastq.gz	c88a887d11f13ce909f9fd05aa0b4d14;f2aa23b46aef800b701fe83c798f385a	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448666/SAMEA104107458_Ecoli100uploadantibiogram.tsv	d190f66181d76b4c65a026a5589a5ce0	M0041-02-16-MC034	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995413/ERR1995413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995413/ERR1995413_2.fastq.gz	03718bea2380f3edf8e8fe6592433bab;8f2e40a1a078e98b0dae850e2af8493e	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448667/SAMEA104107459_Ecoli100uploadantibiogram.tsv	8048850f310e0ba03e173cdb679bbba5	M0041-02-16-MC035	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995414/ERR1995414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995414/ERR1995414_2.fastq.gz	8e8082b73ca2c1614cb3a817974e526a;f4561036312501ff66e6e26d2fb98a09	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448668/SAMEA104107460_Ecoli100uploadantibiogram.tsv	6422855bce698306f85d2ad149f7e4ac	M0041-02-16-MC039	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995415/ERR1995415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995415/ERR1995415_2.fastq.gz	aee0c28089f5b1188063384c370b088f;e882fa80c24ed6887fe9e55becaaddba	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448669/SAMEA104107461_Ecoli100uploadantibiogram.tsv	971e58954935e1452645a987f56d8b30	M0041-02-16-MC040	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995416/ERR1995416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995416/ERR1995416_2.fastq.gz	3e41d916bff15b45a11249b2481f0e2c;a2d0134a27e9db0c9677b19e7ce8d923	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448670/SAMEA104107462_Ecoli100uploadantibiogram.tsv	879409f1368df1c4172d3af0ad62426e	M0041-02-16-MC041	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995417/ERR1995417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995417/ERR1995417_2.fastq.gz	3016bcf38c9e98e461fc9688bba78c7e;75cc043b1ad610ab942e04159d52844f	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448671/SAMEA104107463_Ecoli100uploadantibiogram.tsv	fc3ae18e13743f368772f1fb7e7afee0	M0041-02-16-MC045	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995418/ERR1995418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995418/ERR1995418_2.fastq.gz	5cdca72fb987f92e36bcd9888484b2bb;41a22dda9a346abe7cfcc61144c14dd8	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448672/SAMEA104107464_Ecoli100uploadantibiogram.tsv	d069d411769c1387af2256626ab23536	M0041-02-16-MC053	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995419/ERR1995419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995419/ERR1995419_2.fastq.gz	e106583a71b30bbe438c2dbbac61a5c8;a6f3f93911b029ba55edcec9a988d1d0	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448673/SAMEA104107465_Ecoli100uploadantibiogram.tsv	8f21d7cc42d257afcf1ace22f1a9525b	M0041-02-16-MC056	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995420/ERR1995420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995420/ERR1995420_2.fastq.gz	fe516f07b56121bf61ec45c086365d56;6c67f3595a6f9cfeeccaffe59580ea07	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448674/SAMEA104107466_Ecoli100uploadantibiogram.tsv	cc78ede7f7985abbac6cf367b59592b0	M0041-02-16-MC057	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995421/ERR1995421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995421/ERR1995421_2.fastq.gz	8040fd8794f4679f571b483a35f34b31;d1ff2b95db1e1f1c9ed399171deb4db5	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448675/SAMEA104107467_Ecoli100uploadantibiogram.tsv	90470c2cc3c9e52eaf4aa4c33ced2ff5	M0041-02-16-MC062	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995422/ERR1995422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995422/ERR1995422_2.fastq.gz	8c3731447000eeadbf6bd14c8aa097e4;ef7374f88258ed004352c8ad9880442d	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448676/SAMEA104107468_Ecoli100uploadantibiogram.tsv	2e0edabe1a387cb2d1fb20e0f5d81241	M0041-02-16-MC068	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995423/ERR1995423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995423/ERR1995423_2.fastq.gz	3f0c66ef19533ef8e728be2e77476f0e;b24a9b916960b27a1a0f1c389a21db4a	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448677/SAMEA104107469_Ecoli100uploadantibiogram.tsv	a090763d62c6275201dbae9043871b7c	M0041-02-16-MC071	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995424/ERR1995424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995424/ERR1995424_2.fastq.gz	724e6ac38561faa4fb7b48df5224425c;352cb3c2a13566effa07b00ab1699f14	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448678/SAMEA104107470_Ecoli100uploadantibiogram.tsv	05e34c1d9b032c6898082a5b9c161c17	M0041-02-16-MC081	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995425/ERR1995425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995425/ERR1995425_2.fastq.gz	03b653a0d25b4c9b8e4d05195f7d1006;c5b472c89d23ee563cfe7dff46c24613	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448679/SAMEA104107471_Ecoli100uploadantibiogram.tsv	a2bf9a2b39eaf90056bed2939813ed0d	M0041-02-16-MC086	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995426/ERR1995426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995426/ERR1995426_2.fastq.gz	b15aeaac05521436076312cd6880d372;1537fc3d382e345081bc17536d36d7fd	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448680/SAMEA104107472_Ecoli100uploadantibiogram.tsv	fbc8e5cc20a36d73a56fd88cbd7b75e3	M0041-02-16-MC089	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995427/ERR1995427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995427/ERR1995427_2.fastq.gz	d387cc19f8568700d46a448218af1422;fb64765dce7c736bec002444dbbccaa0	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448681/SAMEA104107473_Ecoli100uploadantibiogram.tsv	ba022cf57990317f3b00df328ca8f81c	M0041-02-16-MC095	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995428/ERR1995428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995428/ERR1995428_2.fastq.gz	d66899f6351031554194d6fa2162bb94;143dcde1f56396b76f32325a0d62c184	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448682/SAMEA104107474_Ecoli100uploadantibiogram.tsv	6c5df0be6b8b05550f7000db5cdf14b3	M0041-02-16-MC096	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995429/ERR1995429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995429/ERR1995429_2.fastq.gz	bfaf0a700d4816777ef6c740868aa37d;59cf0e2bc3e5fd4b259d8d9bd7ec1431	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448683/SAMEA104107475_Ecoli100uploadantibiogram.tsv	3a6a2e37291694a93cb3c6248e33acd3	M0041-02-16-MC098	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995430/ERR1995430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995430/ERR1995430_2.fastq.gz	ce81f06908e78a499d14dbbe015e3891;f056e9ed1bdea31db2bc55ed1983dc47	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448684/SAMEA104107476_Ecoli100uploadantibiogram.tsv	034948db4d652008d4811bd6539d850c	M0041-02-16-MC106	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995431/ERR1995431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995431/ERR1995431_2.fastq.gz	396832280c240d017338597950f15da3;a659d733b44f8603ac2aa7f90c4fda1e	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448685/SAMEA104107477_Ecoli100uploadantibiogram.tsv	0015017bdf780e8e27d8fc780b9ceac2	M0041-02-16-MC118	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995432/ERR1995432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995432/ERR1995432_2.fastq.gz	1682aae63ffedb8ddc8fac60617ddd51;238ce60c777e382ff000e5baa357b0fd	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448686/SAMEA104107478_Ecoli100uploadantibiogram.tsv	8f0a5a28ec0b61d466fef1f556c6c4a6	M0041-02-16-MC119	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995433/ERR1995433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995433/ERR1995433_2.fastq.gz	892d9913a20dc4fc2c354eda84c2e7da;3b46c386d1f7b1ec86bb1bd7e4d7457e	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448687/SAMEA104107479_Ecoli100uploadantibiogram.tsv	b1e474a3272722eb3b3da7ba3374fd9d	M0041-02-16-MC120	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995434/ERR1995434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995434/ERR1995434_2.fastq.gz	94da5f6e42ed7f70b8c1b6ca476765cc;308612a054b8d35f02ac77e956fd1999	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448688/SAMEA104107480_Ecoli100uploadantibiogram.tsv	22cf56902a38e46625c4b9c8cba429cf	M0041-02-16-MC121	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995435/ERR1995435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995435/ERR1995435_2.fastq.gz	1ab177c9f5f2af0c5d39f51e6115c262;f1c027885243717dcbc52ce65e8544aa	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448689/SAMEA104107481_Ecoli100uploadantibiogram.tsv	e0908e29eb42362b3341f1d67a20f9ed	M0041-02-16-MC127	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995436/ERR1995436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995436/ERR1995436_2.fastq.gz	2013b3b4aa66976b882bddf314d93a62;b688dd86cabdbe45dbb48a7c84a2d46f	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448690/SAMEA104107482_Ecoli100uploadantibiogram.tsv	7ed0db4792cb7bf488c2c60ef36ec4df	M0041-02-16-MC132	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995437/ERR1995437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995437/ERR1995437_2.fastq.gz	4de1e66e93d78242cecf110915280442;6b9ed47aa3603a57109ec8c411815443	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448691/SAMEA104107483_Ecoli100uploadantibiogram.tsv	d7b066304b834854c01f8a02589475bb	M0041-02-16-MC135	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995438/ERR1995438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995438/ERR1995438_2.fastq.gz	94bf4ac67687ada524b658fbd6fe559d;9588c6c84c3076697819f016d2382f6d	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448692/SAMEA104107484_Ecoli100uploadantibiogram.tsv	8893527ef47d914889ae5d33be1dd139	M0041-02-16-MC136	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995439/ERR1995439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995439/ERR1995439_2.fastq.gz	758aa77e62c23a93117b56ca6a92d0b9;0487420b405f7085d9c6fd0a111f3c57	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448693/SAMEA104107485_Ecoli100uploadantibiogram.tsv	1d46a2cb0b9e841d1b21c27505ae1c9f	M0041-02-16-MC137	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995440/ERR1995440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995440/ERR1995440_2.fastq.gz	b4e66d81f426cb6f96892bc8d85a538a;ff57c72ea36bf802082cfc0b53b279ee	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448694/SAMEA104107486_Ecoli100uploadantibiogram.tsv	6023282539760fe46ec08d7572594893	M0041-02-16-MC138	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995441/ERR1995441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995441/ERR1995441_2.fastq.gz	75da04ddd9d71b869f278c9c6f5f38e0;3f8a4e16d6fba8370265c1e6dc9d1731	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448695/SAMEA104107487_Ecoli100uploadantibiogram.tsv	6031bda2d3a8599b3ca62b6c11ac54eb	M0041-02-16-MC140	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995442/ERR1995442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995442/ERR1995442_2.fastq.gz	e0abece58e08c8e3e1a01199490498ba;0ea7e78ae8665a5d7ab591a99c7995e0	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448696/SAMEA104107488_Ecoli100uploadantibiogram.tsv	140ba38d73767a8d540a3c83b050d1d4	M0041-02-16-MC141	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995443/ERR1995443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995443/ERR1995443_2.fastq.gz	f366554394004d064afc46feffa81f53;e3c17bd230b0d211c84a5d94e4ca7ee4	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448697/SAMEA104107489_Ecoli100uploadantibiogram.tsv	fee350469b155dd7d5223445b6303e0f	M0041-02-16-MC147	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995444/ERR1995444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995444/ERR1995444_2.fastq.gz	b5cd293c8ba98bb4f11fe8eae4f1edc3;201c796f05e97b97aee5ff6d51668337	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448698/SAMEA104107490_Ecoli100uploadantibiogram.tsv	68997c613b4666021528d69b63c8e985	M0041-02-16-MC152	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995445/ERR1995445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995445/ERR1995445_2.fastq.gz	2a44847dc26e25f85c1527f53b9a97f9;3850063f8f233382d122a5cb9ae4bb23	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448699/SAMEA104107491_Ecoli100uploadantibiogram.tsv	a8b84af8011cd30875196cd82e74b099	M0041-02-16-MC156	United Kingdom	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995446/ERR1995446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995446/ERR1995446_2.fastq.gz	a138d7ef76ffc414fe3b1b2829f5ad03;2dfb8aa9c5b546c5d9fd316dd2db3166	PAIRED
